date,text
2020-08-31,"  . De CoronaMelder wordt morgen niet landelijk geïntroduceerd. De piek in het aantal besmettingen in Rotterdam lijkt achter de rug. De meeste besmettingen (107) zijn in Amsterdam. Vorige week zijn er 163.572 coronatests afgenomen. Op de 43ste nertsenfokkerij is het virus aangetroffen. De 42e is nooit gemeld, dus mogelijk is het ministerie de tel kwijt. Boa’s schrijven minder boetes uit na <a href=""https://nos.nl/artikel/2346199-boa-s-houden-boetes-op-zak-na-coronamisstap-grapperhaus.html"" rel=""noreferrer noopener"" target=""_blank"">coronamisstap Grapperhaus</a>."
2020-09-01," . Hongarije zet buitenlanders in quarantaine. Het reisadvies gaat naar oranje. Zweden gaat naar geel. Er is in de EU-zone sprake <a href=""https://nos.nl/artikel/2346276-deflatiespook-duikt-op-door-coronacrisis.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">van deflatie</a>. Volgens het RIVM hebben we met z’n allen een grote stijging af weten te remmen. Er zijn zorgen over de uitbraak in Silvolde. Het virus gaat voornamelijk rond in jongere leeftijdsgroepen. ’s Avonds is er een <a href=""https://nos.nl/artikel/2346352-situatie-nu-niet-alarmerend-maar-het-blijft-spannend.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">persconferentie</a>. Het kabinet ziet nog geen reden om de coronaregels te versoepelen. De veiligheidsregio’s krijgen een belangrijkere rol bij de bestrijding van het virus. In verpleeghuizen waar corona is, worden  personeel en bewoners <a href=""https://nos.nl/artikel/2346313-extra-bescherming-en-veel-meer-testen-in-verpleeghuizen.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">wekelijks getest</a>. De resultaten van de gesprekken met experts om lessen te trekken uit aanpak van COVID-19 <a href=""https://www.rijksoverheid.nl/documenten/kamerstukken/2020/09/01/kamerbrief-over-lessons-learned-covid-19"" rel=""noreferrer noopener nofollow"" target=""_blank"">zijn gepresenteerd</a>. Het OV krabbelt op, maar <a href=""https://www.rtlnieuws.nl/economie/artikel/5182223/reizen-openbaar-vervoer-krabbelt-op-uit-diep-dal-meevaller-schatkist"" rel=""noreferrer noopener nofollow"" target=""_blank"">het gebruik</a> is de helft van vorig jaar op deze dag."
2020-09-02," ). Nertsenfokkerij 44 <a href=""https://www.rijksoverheid.nl/actueel/nieuws/2020/09/02/nieuwe-besmetting-covid-19-bij-nertsenbedrijf"" rel=""noreferrer noopener nofollow"" target=""_blank"">is besmet</a>. Er wordt getest met een <a href=""https://nos.nl/artikel/2346422-tuberculosevaccin-getest-op-nederlandse-ouderen-in-strijd-tegen-corona.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">tuberculosevaccin</a>. De Tweede Kamer steunt de wet van <a href=""https://nos.nl/artikel/2346441-nog-veel-vragen-maar-kamer-steunt-app-wet.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">voor de coronamelder</a>. Het coronadebat in de Tweede Kamer staat vooral in het teken van het <a href=""https://nos.nl/artikel/2346521-grapperhaus-blijft-aan-coronaboetes-mogelijk-niet-meer-op-strafblad.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">trouwfeest van de minister</a>. De grote stijging van 734 besmettingen vandaag komt door een <a href=""https://www.rtvutrecht.nl/nieuws/2086083/opvallende-stijging-besmettingen-in-utrecht-maar-technische-storing-bij-rivm-lijkt-de-reden.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">eerdere storing bij het RIVM</a>. 70 procent Nederlanders wil zich laten inenten tegen het coronavirus."
2020-09-03,"). De Tweede Kamer heeft een motie aangenomen waarbij het overtreden van de coronaregels niet meer leidt tot een strafblad. De grote stijging van het aantal besmettingen heeft nog steeds te maken met een storing bij het RIVM. België raadt nu ook Limburg af om naar toe te reizen. De testlocaties van de GGD zijn overbelast. Veel mensen zonder klachten laten zich testen. Het aantal besmette nertsbedrijven <a href=""https://www.rijksoverheid.nl/actueel/nieuws/2020/09/03/drie-nieuwe-besmettingen-en-een-verdenking-covid-19-bij-nertsenbedrijven"" rel=""noreferrer noopener nofollow"" target=""_blank"">is opgelopen tot 47</a>. De Inlichtingen- en Opsporingsdienst (IOD) gaat onderzoek doen naar mogelijk opzettelijke besmettingen met het coronavirus bij nertsenhouderijen. De burgemeester van Den Haag waarschuwt de inwoners. Diverse horecagelegenheden in de stad zijn al gesloten."
2020-09-04," ). Skûtsjesilen gaat definitief niet door. In Den Haag is door 400 mensen geprotesteerd tegen de coronaspoedwet. De politie heeft de <a href=""https://www.omroepwest.nl/nieuws/4106255/Burgemeester-Den-Haag-beeindigt-demonstratie-op-Malieveld-acht-aanhoudingen"" rel=""noreferrer noopener nofollow"" target=""_blank"">demonstratie beëindigd</a>. WHO verwacht geen grootschalige vaccinaties voor de zomer van 2021. In Amsterdam is een <a href=""https://www.at5.nl/artikelen/204211/corona-uitbraak-in-verpleeghuis-anton-de-kom-in-zuidoost-helft-bewoners-besmet"" rel=""noreferrer noopener nofollow"" target=""_blank"">half verpleeghuis besmet</a>. De <a href=""https://www.rijnmond.nl/nieuws/198771/Aboutaleb-Een-Sinterklaasintocht-onder-deze-omstandigheden-gaat-er-niet-komen"" rel=""noreferrer noopener nofollow"" target=""_blank"">sinterklaasintocht</a> in Rotterdam lijkt niet door te gaan. Het reproductiegetal is 1,33."
2020-09-05," . Zieken- en verpleegtehuizen zijn nog niet klaar voor een tweede golf. Er is bezorgdheid dat mensen die zich laten testen, denken dat ze zich daarna niet meer aan de regels <a href=""https://www.trouw.nl/nieuws/ggd-en-testen-zonder-klachten-werkt-averechts~b0130954/"" rel=""noreferrer noopener nofollow"" target=""_blank"">hoeven te houden</a>. De zorgsector demonstreert vandaag op het Malieveld voor structureel meer loon en vermindering van de werkdruk. De uitgaanssector houdt een demonstratie op het Museumplein. De Bazaar in Beverwijk is weer open."
2020-09-06,". Jongeren waren dit voorjaar ook besmet, maar dit was niet zichtbaar <a href=""https://nos.nl/artikel/2346974-rivm-experts-of-er-een-tweede-golf-komt-hebben-we-zelf-in-de-hand.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">voor het RIVM</a>. Door het gewijzigde testbeleid is dat nu wel het geval. Het aantal besmettingen in met 925 toegenomen. Vermoedelijk is dit aantal zo hoog omdat veel mensen zich laten testen. Op het Museumplein wordt <a href=""https://www.at5.nl/artikelen/204241/lange-frans-demonstreert-en-schudt-tientallen-handen-op-museumplein"" rel=""noreferrer noopener nofollow"" target=""_blank"">weer gedemonstreerd</a> tegen de coronamaatregelen. "
2020-09-07," ). De vijftigste nertsenfokkerij is besmet. In Purmerend zijn 132 coronatests <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5182081/coronavirus-purmerend-testen-ggd-zaanstreek-waterland"" rel=""noreferrer noopener"" target=""_blank"">zoekgeraakt</a>. Mensen met corona-achtige klachten gaan even veel naar buiten als mensen zonder klachten. Steeds meer Sinterklaasintochten <a href=""https://nos.nl/artikel/2347192-sinterklaasintocht-in-veel-gemeenten-afgeblazen-vanwege-coronavirus.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">worden geannuleerd</a>. Een basisschool in Heerlen is gesloten, nadat een deel van de leraren besmet is. Er zijn zorgen <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5182101/rutte-toename-besmettingen-maatregelen-afstand-houden"" rel=""noreferrer noopener"" target=""_blank"">over Den Haag</a>. Veel besmettingen zijn hier in de horeca doorgegeven. Op heel Schiphol wordt per direct <a href=""https://nos.nl/artikel/2347201-mondkapje-vanaf-vandaag-op-heel-schiphol-verplicht.html"" rel=""noreferrer noopener"" target=""_blank"">het mondkapje verplicht</a>. Er wordt gedemonstreerd door complottheoretici tegen de NOS."
2020-09-08,". Het reisadvies naar de Griekse eilanden <a href=""https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5182213/griekse-eilanden-krijgen-oranje-reisadvies"" rel=""noreferrer noopener nofollow"" target=""_blank"">is aangescherpt</a> naar oranje. Een behoorlijke stijging vandaag van 964 positief geteste personen. Aura Timen van het RIVM vindt de stijging van afgelopen week zorgelijk. 230 studenten in Nijmegen zitten in thuisquarantaine na een corona-uitbraak bij een Nijmeegs café. Daarnaast zijn er 51 besmet. De meeste besmettingen vonden de afgelopen week plaats in Ouder-Amstel, Delft en Amsterdam. Corona-vrijwilligers in ziekenhuizen in Noord-Holland zijn gestopt vanwege agressieve bezoekers."
2020-09-09," . Er is deze dag een stijging van 1140 besmette personen. Dit wordt vooral veroorzaakt door Amsterdam, Den Haag en Rotterdam en omliggende steden als Delft, Pijnacker-Nootdorp en Maassluis. De coronatestlijn is overbelast. Premier Rutte en minister De Jonge geven op sociale media een vraag-en-antwoordsessie over het coronabeleid. De rechter heeft een streep gehaald door de eisen van de actiegroep Viruswaarheid om inzage te krijgen in vertrouwelijke documenten. Een medewerker van het nationale coronanummer van de GGD heeft geprobeerd om mensen <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5182675/ggd-gearresteerd-geld-test-gratis-politie"" rel=""noreferrer noopener nofollow"" target=""_blank"">te laten betalen</a> voor een gratis coronatest. Diergaarde Blijdorp ontslaat een kwart van de medewerkers. Ook Gelderland krijgt van België een negatief reisadvies. Zeeland wordt weer als veilig beschouwd."
2020-09-10," . De Tweede Kamer is <a href=""https://www.rtlnieuws.nl/nieuws/politiek/artikel/5182687/tweede-kamer-stunten-vliegtickets-corona-zat"" rel=""noreferrer noopener nofollow"" target=""_blank"">het stunten</a> met vluchten naar corona-bestemmingen zat. Er dreigt een <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5182735/coronavirus-covid-19-coronacrisis-besmettingen-testen-ggd"" rel=""noreferrer noopener"" target=""_blank"">personeelstekort op de IC</a> bij een tweede golf. Een kapper in Malden heeft een week lang <a href=""https://www.gelderlander.nl/heumen/kapper-in-malden-besmet-met-corona-ik-heb-de-afgelopen-week-12-tot-15-klanten-per-dag-gehad~a10569d3/"" rel=""noreferrer noopener nofollow"" target=""_blank"">zijn klanten besmet</a>. Een man uit Tilburg moet een boete van 750 euro betalen omdat hij premier Rutte en minister Hugo de Jonge <a href=""https://nos.nl/artikel/2347619-750-euro-boete-voor-man-die-premier-rutte-op-twitter-met-de-dood-bedreigde.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">met de dood heeft bedreigd</a>. Een afspraak maken voor een GGD-coronatest is wegens overbelasting niet meer mogelijk. Een wethouder in Nunspeet moet door het stof, nadat op zijn huwelijk iedereen te dicht <a href=""https://nos.nl/liveblog/2347595-koning-met-mondkap-bezoekt-teststraat-geen-extra-maatregelen-ecb.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">op elkaar stond</a>. De boete voor het overtreden van de 1,5 meter-regel wordt in de coronawet waarschijnlijk 99 euro in plaats van de huidige 390 euro. Overtreders krijgen dan geen aantekening op hun strafblad."
2020-09-11," . Er is een forse toename van 1270 besmettingen. Amsterdam, Rotterdam en Den Haag zijn op dit moment de grootste coronabrandhaarden. Premier Rutte wil nieuwe afspraken maken nu de <a href=""https://www.rtlnieuws.nl/nieuws/politiek/artikel/5183150/premier-rutte-besmettingen-zijn-te-hoog-extra-maatregelen-genomen"" rel=""noreferrer noopener"" target=""_blank"">besmettingen stijgen</a>. De handhaving wordt opgeschroefd en gesprekken met studentenorganisaties en migrantenverenigingen worden intensiever. Tussen de 17 en 33% van de positief geteste personen <a href=""https://www.nrc.nl/nieuws/2020/09/10/niet-besmet-toch-positief-getest-a4011596"" rel=""noreferrer noopener nofollow"" target=""_blank"">zijn vals positief</a>. Het kabinet wil dat een deel van het zorg- en onderwijzend personeel <a href=""https://www.ad.nl/politiek/leraren-en-verpleegkundigen-krijgen-sneller-coronatest-dankzij-fast-lanes-of-speciale-testtijden~a08bfea3/"" rel=""noreferrer noopener nofollow"" target=""_blank"">voorrang krijgt</a> bij een coronatest. Minister de Jonge denkt dat in oktober de testcapaciteit in orde is. Een café in Meppel krijgt een <a href=""https://www.rtvdrenthe.nl/nieuws/163004/Eerste-Drentse-coronaboete-voor-horeca-10-000-euro"" rel=""noreferrer noopener nofollow"" target=""_blank"">coronaboete van € 10.000,-</a>. Een kermis in Gelderland <a href=""https://www.omroepgelderland.nl/nieuws/2464951/Kermis-in-Zetten-ontruimd-na-overtreden-coronaregels"" rel=""noreferrer noopener nofollow"" target=""_blank"">is ontruimd</a>. De reisbranche voert actie in Den Haag. Nertsen hebben in Nederland minimaal <a href=""https://www.volkskrant.nl/nieuws-achtergrond/corona-uitbraak-door-nertsen-veel-heftiger-dan-bekend-zeker-66-mensen-besmet~bd44df3d/"" rel=""noreferrer noopener nofollow"" target=""_blank"">66 mensen besmet</a>. Het reproductiegetal is gemiddeld 1.27."
2020-09-12," ). De teststraat in Schiphol gaat dicht. In Amsterdam wordt geprotesteerd tegen ‘te slap’ coronabeleid. Horeca-ondernemers maken zich zorgen over <a href=""https://www.ad.nl/economie/aantal-sluitingen-en-coronaboetes-in-de-horeca-loopt-op~aec0d053/"" rel=""noreferrer noopener nofollow"" target=""_blank"">handhaving op de coronaregels</a>. Van Dissel (RIVM) denkt aan een regionale avondklok voor horecagelegenheden. De GGD wordt platgebeld door mensen die met voorrang getest willen worden. Mensen die een waarschuwing krijgen in de CoronaMelder-app, hoeven niet meer altijd getest te worden. Ze moeten nu ook klachten hebben. De GGD Haaglanden laat positief geteste mensen zelf hun contacten bellen. De Eredivisie begint ’s avonds weer. Een groot studentenfeest in Amstelveen <a href=""https://www.at5.nl/artikelen/204373/feest-met-tweehonderd-jongeren-beeindigd-op-studentencampus-uilenstede"" rel=""noreferrer noopener"" target=""_blank"">wordt beëindigd</a>. In Halfweg <a href=""https://www.nhnieuws.nl/nieuws/272905/politie-beeindigt-illegale-feesten-in-halfweg-en-amstelveen"" rel=""noreferrer noopener"" target=""_blank"">gebeurde hetzelfde</a>."
2020-09-13, .  In Utrecht is door 600 mensen gedemonstreerd tegen de coronamaatregelen. De GGD Zuid-Holland Zuid zegt dat niet iedereen bij het bron- en contactonderzoek wil meewerken.
2020-09-14," . In Drenthe wordt gestart met het inenten van proefpersonen met een coronavaccin. Er start een campagne om het gebruik van het OV te stimuleren. BOA’s gaan strenger controleren op <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5183524/boa-strengere-controle-openbaar-vervoer-meer-reizigers-campagne"" rel=""noreferrer noopener nofollow"" target=""_blank"">coronaregels in het OV</a>. Greenpeace sleept de Staat voor de rechter om de <a href=""https://www.rtlnieuws.nl/economie/bedrijven/artikel/5183177/greenpeace-sleept-staat-voor-de-rechter-om-steun-klm"" rel=""noreferrer noopener nofollow"" target=""_blank"">coronasteun aan de KLM</a>. Nertsenbedrijf 51 en 52 zijn besmet. Het verzamelen van bloedplasma van ex-coronapatiënten door bloedbank Sanquin kampt <a href=""https://www.ad.nl/binnenland/tegenvaller-bij-jacht-op-medicijn-hoeveelheid-antistoffen-neemt-snel-af~a96ce42b/"" rel=""noreferrer noopener nofollow"" target=""_blank"">met tegenvallers</a>. De GGD is overbelast en roept op niet meer op <a href=""https://twitter.com/GGDGHORNL/status/1305402776776777730"" rel=""noreferrer noopener nofollow"" target=""_blank"">maandagochtend te bellen</a>. Het RIVM meldt 1300 nieuwe besmettingen. LCPS meldt 7 nieuwe patiënten op de IC. OMT-lid arts-microbioloog Marc Bonten denkt dat in maart en april ook jongeren besmet waren. De veiligheidsregio’s zien geen aanleiding voor maatregelen. Steeds meer studenten in Groningen raken besmet.<span class=""has-inline-color has-black-color""></span>"
2020-09-15," . Het is <a href=""https://www.trouw.nl/politiek/geen-groot-feest-maar-er-is-wel-iets-te-vieren-deze-prinsjesdag~ba3dd072/"" rel=""noreferrer noopener nofollow"" target=""_blank"">Prinsjesdag</a>. Het RIVM meldt vandaag een toename van 1379 besmettingen. Dit is een vergelijkbaar aantal als in april. Toch denkt het RIVM dat in Nederland totaal 75.000 mensen besmet zijn, tegen 275.000 eind maart. De meeste besmettingen zijn te vinden in Delft, Bergeijk en Amsterdam. Vooral onder studenten zijn er coronahaarden bij hospiteeravonden ontstaan met 100 tot 200 infecties. GGD-medewerkers bij het afsprakencentrum krijgen steeds vaker te maken met agressie en intimidatie. Een recordaantal van 195.545 mensen heeft zich afgelopen week laten testen. Op de IC’s is ook sprake van een stijging, maar mensen liggen doorgaans korter op de IC dan eerder dit jaar. We beleven de warmste septemberdag ooit met in het zuiden 35 graden. In Amsterdam is een <a href=""https://www.at5.nl/artikelen/204423/politie-ontruimt-schinkeleilanden-buurtbewoners-vermoeden-illegaal-feest"" rel=""noreferrer noopener nofollow"" target=""_blank"">illegaal feest ontruimd</a>."
2020-09-16," . Er wordt nu op <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5184032/rivm-onderzoekt-rioolwater-heel-nederland-op-virusdeeltjes"" rel=""noreferrer noopener"" target=""_blank"">300 locaties getest</a> in het rioolwater. In Amsterdam, Almere en Den Haag is sprake van een stijging. In Leiden-Noord en Woerden zijn er uitschieters. Het corona-testsysteem <a href=""https://www.volkskrant.nl/nieuws-achtergrond/directeur-testlab-het-corona-testsysteem-loopt-binnenkort-compleet-vast-dit-wordt-een-ramp~b8e2e23d/"" rel=""noreferrer noopener"" target=""_blank"">loopt binnenkort compleet vast</a>. TNO heeft een sneltest goedgekeurd en gaat er in Amsterdam mee experimenteren. Nertsenfokkerij 53 <a href=""https://www.rijksoverheid.nl/ministeries/ministerie-van-landbouw-natuur-en-voedselkwaliteit/nieuws/2020/09/16/nieuwe-besmetting-covid-19-bij-nertsenbedrijf"" rel=""noreferrer noopener"" target=""_blank"">is besmet</a>. Het aantal van 1542 positief geteste personen die vandaag worden gemeld, is een nieuw record. Voor het eerst sinds maanden zijn er patiënten over ziekenhuizen verspreid. Er wordt een <a href=""https://nos.nl/artikel/2348575-regionale-coronamaatregelen-op-komst-in-studenten-steden-in-het-westen.html"" rel=""noreferrer noopener"" target=""_blank"">persconferentie aangekondigd</a> voor 18 september, waar extra maatregelen voor steden in het westen van het land bekend worden gemaakt. België en Duitsland zetten de provincies Noord- en Zuid-Holland <a href=""https://nos.nl/artikel/2348613-belgie-en-duitsland-geven-code-rood-voor-noord-en-zuid-holland-af.html"" rel=""noreferrer noopener"" target=""_blank"">op code rood</a>. De stad Utrecht roept op zaterdag <a href=""https://www.rtvutrecht.nl/nieuws/2097243/"" rel=""noreferrer noopener"" target=""_blank"">weg te blijven</a>. "
